127.0.0.1 - - [26/May/2017:16:22:48 -0400] "POST /api/ce/submit?projectKey=com.mycompany.app:my-app&projectName=my-app HTTP/1.1" 200 44 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:22:52 -0400] "GET /batch/index HTTP/1.1" 200 71 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:22:53 -0400] "GET /batch/global HTTP/1.1" 401 41 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:22:53 -0400] "GET /api/server/version HTTP/1.1" 200 5 "-" "Scanner for Jenkins"
127.0.0.1 - - [26/May/2017:16:22:53 -0400] "GET /api/qualitygates/project_status?projectKey=com.mycompany.app%3Amy-app HTTP/1.1" 401 41 "-" "Scanner for Jenkins"
127.0.0.1 - - [26/May/2017:16:25:01 -0400] "GET /api/server/version HTTP/1.1" 200 5 "-" "Scanner for Jenkins"
127.0.0.1 - - [26/May/2017:16:25:01 -0400] "GET /api/qualitygates/project_status?projectKey=com.mycompany.app%3Amy-app HTTP/1.1" 401 41 "-" "Scanner for Jenkins"
127.0.0.1 - - [26/May/2017:16:31:33 -0400] "GET /batch/index HTTP/1.1" 200 71 "-" "ScannerMaven/3.3.0.603/3.3.9"
127.0.0.1 - - [26/May/2017:16:31:33 -0400] "GET /batch/global HTTP/1.1" 401 41 "-" "ScannerMaven/3.3.0.603/3.3.9"
127.0.0.1 - - [26/May/2017:16:32:09 -0400] "GET /api/server/version HTTP/1.1" 200 5 "-" "Scanner for Jenkins"
127.0.0.1 - - [26/May/2017:16:32:09 -0400] "GET /api/qualitygates/project_status?projectKey=com.mycompany.app%3Amy-app HTTP/1.1" 401 41 "-" "Scanner for Jenkins"
127.0.0.1 - - [26/May/2017:16:32:16 -0400] "GET /batch/index HTTP/1.1" 200 71 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:17 -0400] "GET /batch/global HTTP/1.1" 200 - "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:18 -0400] "GET /deploy/plugins/index.txt HTTP/1.1" 200 350 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:18 -0400] "GET /batch/project.protobuf?key=com.mycompany.app%3Amy-app HTTP/1.1" 200 289 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:19 -0400] "GET /api/qualityprofiles/search.protobuf?projectKey=com.mycompany.app%3Amy-app HTTP/1.1" 200 234 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:19 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives&activation=true&qprofile=cs-sonar-way-11589&p=1&ps=500 HTTP/1.1" 200 17226 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:19 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives&activation=true&qprofile=java-sonar-way-23463&p=1&ps=500 HTTP/1.1" 200 45546 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:19 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives&activation=true&qprofile=js-sonar-way-16601&p=1&ps=500 HTTP/1.1" 200 15895 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:20 -0400] "GET /api/rules/list.protobuf HTTP/1.1" 200 80627 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:23 -0400] "POST /api/ce/submit?projectKey=com.mycompany.app:my-app&projectName=my-app HTTP/1.1" 200 44 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:32:27 -0400] "GET /batch/index HTTP/1.1" 200 71 "-" "ScannerMaven/3.3.0.603/3.2.1"
